specimen,PD_A,PD_B,CS_A,CS_B
160_30_rec_align_merged.mrk.json,0.018478292341231127,0.01882615876561564,201.2271609450397,201.2252078102502
160_31__rec_align_merged.mrk.json,0.014655691010884094,0.015132557274768811,197.31570905121595,197.33135279585176
160_32_rec_align_merged.mrk.json,0.017093631106824936,0.0175056879850344,201.10908278066984,201.1246667398922
160_33_rec_align_merged.mrk.json,0.015090258263008817,0.015565673978726026,201.82605018903175,201.82567470678111
160_9_rec_align_merged.mrk.json,0.017639888724723978,0.018056656992701852,200.09445570052785,200.10280351126758
801-24__rec_align_merged.mrk.json,0.020073911429714153,0.02058371517987193,195.92830434911846,195.93690949653706
801-25__rec_align_merged.mrk.json,0.017594298479978638,0.018096057121844044,193.48694182981924,193.52492064904195
801-26__rec_align_merged.mrk.json,0.02198218249378173,0.02246493347438309,194.26197180419513,194.25226349530408
801-27__rec_align_merged.mrk.json,0.027513769641330156,0.027734062556201634,192.9808954019917,192.96120240832636
801-28__rec_align_merged.mrk.json,0.023219019255704385,0.023680170104993924,197.04838553290708,197.08107799887566
801-29__rec_align_merged.mrk.json,0.025364263919288223,0.025656499017138606,197.3829977445712,197.39283297134233
801-30__rec_align_merged.mrk.json,0.022610816204674488,0.0229351854005199,201.50173684557066,201.50950667061804
801_1__rec_align_merged.mrk.json,0.021123034690052892,0.021547328935889867,192.23063696855394,192.24885838617158
801_2__rec_align_merged.mrk.json,0.01804596586975641,0.0185464177834622,193.1397100698103,193.1387660419424
801_4__rec_align_merged.mrk.json,0.019756229733161476,0.020346396682026806,193.4929958490343,193.46143524855972
801_5__rec_align_merged.mrk.json,0.01881852867602135,0.01938158142411967,192.76068563316065,192.75957510890913
801_6__rec_align_merged.mrk.json,0.01907882009561854,0.019640913917747777,193.33016624260674,193.32995604730564
801_7__rec_align_merged.mrk.json,0.020968384146552634,0.021393094492054537,190.8916264697807,190.8842835600297
802-15__rec_align_merged.mrk.json,0.022743130614074816,0.023122153039940755,198.6991818892818,198.68357716066942
802-16__rec_align_merged.mrk.json,0.017719571758233178,0.018136594359148717,193.38764212398524,193.3954031926753
802-17__rec_align_merged.mrk.json,0.017646601514725274,0.018133097818582352,191.837080086615,191.82722119947258
802-18__rec_align_merged.mrk.json,0.017212323814860687,0.017602955671221807,194.7435972114947,194.7675080680361
802-19__rec_align_merged.mrk.json,0.020962666351246106,0.021373584485485708,196.26481186695855,196.2523714687278
802-1__rec_align_merged.mrk.json,0.042182201003722025,0.04239979575008368,184.06077095621225,184.0639847469611
802-20__rec_align_merged.mrk.json,0.018171171639717935,0.018713307869609647,198.37638243645767,198.4010806515557
802-21__rec_align_merged.mrk.json,0.01517928883482525,0.015702003038634425,198.41827314364863,198.4302822608702
802-22__rec_align_merged.mrk.json,0.021902409933294415,0.022193938696947812,191.06896725467388,191.10365359210277
802-23__rec_align_merged.mrk.json,0.014172389730459232,0.014697441526822312,197.78356834262857,197.78439200463325
802-24__rec_align_merged.mrk.json,0.016508267698204016,0.0168826327113782,198.10505600092344,198.11934586265647
802-25__rec_align_merged.mrk.json,0.019192213575859648,0.01959146657981815,197.35664168412853,197.38673228919689
802-26__rec_align_merged.mrk.json,0.021818023136545125,0.022079835285405653,199.45560031792286,199.4392128292641
802-27__rec_align_merged.mrk.json,0.015984973481979546,0.016373196694680084,202.31150467659492,202.3142488357857
802-28__rec_align_merged.mrk.json,0.01669952076359116,0.017151429449842954,197.17067700533207,197.19614768870127
802-29__rec_align_merged.mrk.json,0.014760927160317803,0.015421960043551513,199.74734247517273,199.7399826059827
802-2__rec_align_merged.mrk.json,0.014013632635733811,0.014593240243969349,204.64901515664104,204.6855860195063
802-30__rec_align_merged.mrk.json,0.01980120683445843,0.02024325337326485,197.5232297582189,197.51642567567438
802-31__rec_align_merged.mrk.json,0.021726330099172277,0.022125056685508737,194.02444897995872,194.0573805198629
802-32__rec_align_merged.mrk.json,0.018512640972016232,0.018945444538649766,200.78485096029664,200.77357403302037
802-33__rec_align_merged.mrk.json,0.01799431202270295,0.018354012003521884,194.14469240908872,194.1391323780964
802-34__rec_align_merged.mrk.json,0.015447874004647697,0.015921889141492167,199.89558685382008,199.9031913225928
802-35__rec_align_merged.mrk.json,0.019614009865202776,0.02000137097075209,200.11770843947136,200.11277337663657
802-36__rec_align_merged.mrk.json,0.02206192874425586,0.02243919708923965,196.23002564656917,196.2245106565487
802-37__rec_align_merged.mrk.json,0.01968224055882954,0.02008838942071393,196.72126230285605,196.77027422800353
802-38__rec_align_merged.mrk.json,0.018366677935024035,0.018807125740806438,194.0368739397778,194.04557649580008
802-39__rec_align_merged.mrk.json,0.020479013847968415,0.02070110920525015,198.85175518831483,198.83414468227232
802-3__rec_align_merged.mrk.json,0.01664766934735627,0.01712112430579715,204.60634107772816,204.61411493718197
802-41__rec_align_merged.mrk.json,0.017569524673744723,0.01787559050190546,201.97895442639955,201.96444087043787
802-4__rec_align_merged.mrk.json,0.01743378757994423,0.0178976779811792,204.37277255174908,204.3926269236185
802-5__rec_align_merged.mrk.json,0.020838224125744,0.021153542104148805,201.89406262048692,201.8943998721077
802-6__rec_align_merged.mrk.json,0.018693681095959636,0.019111060909089064,203.192589013337,203.19563782276404
802-7__rec_align_merged.mrk.json,0.015301733945426698,0.01565742209416443,201.83622210599893,201.84041417738248
802-8__rec_align_merged.mrk.json,0.016866373630317646,0.01739197333308303,203.94775161481297,203.9491499831353
802_10_rec_align_merged.mrk.json,0.021119146067123024,0.021457465770535467,192.10234572850612,192.1151773001463
802_11_rec_align_merged.mrk.json,0.01474140716746487,0.015141498761898887,201.17641576286155,201.18052223038043
802_12_rec_align_merged.mrk.json,0.015479500270106094,0.016030381308800957,202.06330639208753,202.0836288552254
802_13_rec_align_merged.mrk.json,0.01579947479884064,0.016341329854492267,191.8893759827705,191.8750949173813
802_14_rec_align_merged.mrk.json,0.016719599492796704,0.017030687479052682,200.5422281241029,200.54806603187785
802_9_rec_align_merged.mrk.json,0.022763499489096187,0.023188648568057735,204.79677549031146,204.82167656296028
803-10__rec_align_merged.mrk.json,0.015800639597365187,0.016338409350964797,200.75109793629213,200.751472935878
803-11__rec_align_merged.mrk.json,0.015938148175987394,0.016436695807438104,201.86772058735255,201.89901721443482
803-12__rec_align_merged.mrk.json,0.029360350010028242,0.029529013718930366,185.88339660849144,185.86561138474866
803-13__rec_align_merged.mrk.json,0.01924521825346853,0.01953976737775319,199.03913989686131,199.0632400028848
803-14__rec_align_merged.mrk.json,0.02161643430756593,0.021967742966071235,194.86621489373033,194.8682008086328
803-15__rec_align_merged.mrk.json,0.01841680521394746,0.018849612188391558,197.54205314340004,197.5325001986418
803-16__rec_align_merged.mrk.json,0.021280582361479002,0.021639557718534007,199.35974735631982,199.33250498471568
803-17__rec_align_merged.mrk.json,0.019600950904632677,0.02009429074986025,191.8121881820135,191.8318155596205
803-18__rec_align_merged.mrk.json,0.01584026917781369,0.01623221896247895,196.68681839236737,196.7215961075258
803-19__rec_align_merged.mrk.json,0.018065072919174145,0.018469671134057914,200.04192365549872,200.0392446985412
803-6__rec_align_merged.mrk.json,0.019041482131066857,0.01950451999125607,200.42332216481162,200.41615057990953
803-7__rec_align_merged.mrk.json,0.02198877371668882,0.022353852482696206,192.0411337198877,192.02813230449945
803-8__rec_align_merged.mrk.json,0.01532645618195733,0.015805672824712836,199.72231764973122,199.73291597688694
803-9__rec_align_merged.mrk.json,0.021289940169179875,0.02167053694105415,197.40492576895429,197.41065979695145
803_2_rec_align_merged.mrk.json,0.02009070428950011,0.020569067068842917,199.90015276099757,199.92422856149122
803_3_rec_align_merged.mrk.json,0.019704072278336877,0.01996660853082111,203.3945488402663,203.40967922735982
803_4_rec_align_merged.mrk.json,0.01857183824988927,0.0189292456517728,199.51972927070562,199.54160404253975
803_5_rec_align_merged.mrk.json,0.016866226708836453,0.017210799637019582,201.47526820190268,201.49785018197602
804-2__rec_align_merged.mrk.json,0.01910648256765794,0.01956401830219525,209.61736122951328,209.61515681401008
804_1_rec_align_merged.mrk.json,0.019836075808226442,0.02015444859104521,191.7688580252738,191.772422528659
805-2__rec_align_merged.mrk.json,0.02311444826035565,0.02348557880042926,192.5595336338934,192.57306010908658
805-3__rec_align_merged.mrk.json,0.017807576386106732,0.018124463161636274,198.39311436321586,198.41736460862518
805-4__rec_align_merged.mrk.json,0.03980192569258993,0.03996987978496774,203.35714286540187,203.3834562774901
805-5__rec_align_merged.mrk.json,0.03280778657328072,0.03305053947610672,187.21621578740655,187.20975455648374
805_11_rec_align_merged.mrk.json,0.0178834776092537,0.01840127610261018,196.63875761012332,196.67088333969554
805_1_rec_align_merged.mrk.json,0.02196796122771946,0.022353765332359145,192.82607334853842,192.8360173916243
805_6_rec_align_merged.mrk.json,0.02139196701873425,0.021848159167191284,196.3046885044443,196.31054856533837
805_7_rec_align_merged.mrk.json,0.017292071650737,0.017713878150834406,200.106300802028,200.1241498633332
805_8_rec_align_merged.mrk.json,0.015722195309022916,0.01620334407366439,195.57037793360024,195.57790290982413
806-19__rec_align_merged.mrk.json,0.014692988230001675,0.015198952814526906,198.76954026913336,198.78345868633016
806-1__rec_align_merged.mrk.json,0.01802695040334965,0.018427666179334612,201.6372086775189,201.64568019201192
806-20__rec_align_merged.mrk.json,0.015580129870710443,0.01595544199321346,198.28269592160248,198.28106054933832
806-21__rec_align_merged.mrk.json,0.017401977507480737,0.017837810011709494,203.28874828237002,203.2654529234684
806-22__rec_align_merged.mrk.json,0.01858999881713123,0.0190528794508619,205.45778829270623,205.4660104897604
806-23__rec_align_merged.mrk.json,0.018046738049100355,0.01838975620094738,195.3921568112419,195.39177656045575
806-24__rec_align_merged.mrk.json,0.01825876979839155,0.01869062619149788,202.61650188234375,202.6340343068342
806-25__rec_align_merged.mrk.json,0.016998357360692454,0.01743368164916782,196.9791351625092,196.9529789107462
806-26__rec_align_merged.mrk.json,0.0222321128176971,0.02263666571326607,198.18386228669561,198.1715812575928
806-27__rec_align_merged.mrk.json,0.018741302469092044,0.019267201513429918,195.84176033486474,195.85095573891857
806-28__rec_align_merged.mrk.json,0.01898195015497308,0.019225313903912064,194.87053578579815,194.8832892289237
806-29__rec_align_merged.mrk.json,0.016361931873836562,0.016807225519464414,197.7974132033026,197.80379402588727
806-2__rec_align_merged.mrk.json,0.01900414987958655,0.019274689163407053,205.5455790127693,205.54703425121292
806-30__rec_align_merged.mrk.json,0.024429491413361978,0.024803892811422378,202.47201892904846,202.47629157797874
806-31__rec_align_merged.mrk.json,0.0131602441928269,0.013652324376788691,204.73160784472557,204.70601238170278
806-3__rec_align_merged.mrk.json,0.01849820720341958,0.01898497166421416,202.29611149541756,202.2900337913956
806_10_rec_align_merged.mrk.json,0.013144296554885039,0.01373676881548949,196.64647248291564,196.66039466166418
806_11_rec_align_merged.mrk.json,0.023205239171222414,0.02365815672204741,189.39788886786985,189.4100611507999
806_12_rec_align_merged.mrk.json,0.014120277699103385,0.014714102378725667,194.4373197606918,194.44054896563955
806_13_rec_align_merged.mrk.json,0.018606042567797354,0.019131750263889212,189.7015491756616,189.70739470276624
806_4_rec_align_merged.mrk.json,0.025574184174652598,0.025888728402472274,198.63613483552575,198.66640688377836
806_5_rec_align_merged.mrk.json,0.029534521652127044,0.02972668847880329,194.19260977276682,194.2033962823988
806_6_rec_align_merged.mrk.json,0.018673223746159193,0.019152541827387574,193.8882080491337,193.896747582118
806_7_rec_align_merged.mrk.json,0.017548704601122588,0.018008495278960222,189.37058915881096,189.39950566471362
806_8_rec_align_merged.mrk.json,0.015783519633570636,0.01627321503846125,196.0605607836324,196.04653618568054
806_9_rec_align_merged.mrk.json,0.017688460068036854,0.018030896365113094,194.38180835212322,194.399027995845
807-10__rec_align_merged.mrk.json,0.0196366774086928,0.020189544327951156,193.74873558271304,193.75218985713522
807-11__rec_align_merged.mrk.json,0.01571954724510991,0.01615646971568548,195.81557599955863,195.82426122038638
807-12__rec_align_merged.mrk.json,0.014176925988869542,0.01474488538190835,201.50926613204254,201.50470411082355
807-13__rec_align_merged.mrk.json,0.018360091229773397,0.018801890486602302,200.0225318793971,200.0248300733425
807-14__rec_align_merged.mrk.json,0.0205292061992732,0.02093166728494183,199.85595590498116,199.8735333291806
807-15__rec_align_merged.mrk.json,0.017693998067950373,0.01815053729398427,202.92649238972606,202.9270393599693
807-16__rec_align_merged.mrk.json,0.020326993977038684,0.020877326049894736,193.56789155667036,193.61469256567514
807-17__rec_align_merged.mrk.json,0.01781570357104904,0.018236935718259534,201.3552612446329,201.35906728616143
807-18__rec_align_merged.mrk.json,0.024424078189356855,0.024871141203829373,198.71944444501878,198.73648503695793
807-19__rec_align_merged.mrk.json,0.03303090838173838,0.03325345022082622,187.14377106678177,187.16310077776106
807-6-_rec_align_merged.mrk.json,0.01785287927058847,0.01825293321747977,201.80276726595503,201.77880035966385
807-7__rec_align_merged.mrk.json,0.020134683022826023,0.020577450163209558,200.56854540680095,200.57910276732807
807-8__rec_align_merged.mrk.json,0.020897608453742438,0.021230296141337188,196.70844584491147,196.7152812653331
807-9__rec_align_merged.mrk.json,0.02032684314058665,0.020681323752209543,197.6614827305103,197.6506479053772
807_1__rec_align_merged.mrk.json,0.018150455511417262,0.01863328376709084,205.95630866146024,205.97736254577563
807_20_rec_align_merged.mrk.json,0.01812908894076483,0.018496652863491576,198.76665952381583,198.76009680454632
807_21_rec_align_merged.mrk.json,0.027142131480056998,0.027534132102112602,197.02730503293137,197.0361001931887
807_22_rec_align_merged.mrk.json,0.025992900116016224,0.026317588003827653,196.26746419208519,196.2756106664132
807_23_rec_align_merged.mrk.json,0.021645305152120504,0.022035750255137,191.96994296730085,191.99265325490074
807_24_rec_align_merged.mrk.json,0.020374239893861282,0.02073892232421263,194.0250062199665,194.0264648019384
807_25__rec_align_merged.mrk.json,0.028135566713527273,0.02845838615082138,188.38382002591138,188.38784252142972
807_26_rec_align_merged.mrk.json,0.025410627821047905,0.02575829264373432,199.57260297746473,199.5862283834847
807_2__rec_align_merged.mrk.json,0.014142666400676974,0.01463568145234714,207.92670725073341,207.91897834169717
807_3__rec_align_merged.mrk.json,0.01743458884381648,0.01792671799498283,201.1337613149179,201.1333890022455
807_4__rec_align_merged.mrk.json,0.015334737535418778,0.01576244395162872,206.5450351728103,206.5120448863105
807_5__rec_align_merged.mrk.json,0.02111795202124238,0.021501394877367363,199.3946522243536,199.40646234580308
808-10__rec_align_merged.mrk.json,0.01830525524807339,0.01866270159936047,196.37801291478098,196.3979812908672
808-11__rec_align_merged.mrk.json,0.018078306130836594,0.018459491096412886,201.7482482037181,201.7517810658752
808-12__rec_align_merged.mrk.json,0.021869732221233253,0.022362233400805166,189.45549416059546,189.45773164175637
808-13__rec_align_merged.mrk.json,0.02356114733489803,0.023937195891829983,195.37866170076805,195.4030028333016
808-14__rec_align_merged.mrk.json,0.01749885943722613,0.017805289216814634,196.56679599729958,196.57006652108723
808-15__rec_align_merged.mrk.json,0.017747558810582743,0.018083361053586912,194.27823562122225,194.29674366231202
808-16__rec_align_merged.mrk.json,0.045638149115080115,0.04585414247064668,182.49295322651204,182.49885413071448
808-17__rec_align_merged.mrk.json,0.02601297853075031,0.026286422436254238,189.66487782662782,189.65975708119583
808-18__rec_align_merged.mrk.json,0.02524357658063064,0.025607712713697005,194.87850711766941,194.89045700183277
808-8__rec_align_merged.mrk.json,0.019722614993503848,0.01995907538825352,201.8243008954709,201.80948847499
808_1__rec_align_merged.mrk.json,0.030357555278770938,0.03051731434752889,199.99558867915334,200.01430139957046
808_2__rec_align_merged.mrk.json,0.017817661446935473,0.018260206729928247,208.06920765281214,208.07971428361108
808_3__rec_align_merged.mrk.json,0.016798833250138714,0.017331157090006676,201.3705600999027,201.36807984205137
808_4__rec_align_merged.mrk.json,0.023138581587194687,0.023508683568867227,206.83796835750965,206.83386464564373
808_5__rec_align_merged.mrk.json,0.014799924495367829,0.015242771722417198,208.1125952624936,208.1490949059883
808_6__rec_align_merged.mrk.json,0.016797344393932878,0.017301665675419527,205.80059398881892,205.8165102220213
808_7_rec_align_merged.mrk.json,0.01967009547157089,0.020122078153365346,201.35621143922845,201.33975988668752
808_9_rec_align_merged.mrk.json,0.017578582109062813,0.018102997272850172,202.77226988318318,202.79978190114247
809-14__rec_align_merged.mrk.json,0.01851975010394173,0.018833803512667224,198.85691081568646,198.8676957904037
809-15__rec_align_merged.mrk.json,0.015607511943725642,0.016218674903476747,195.8566449942461,195.8633913755414
809-16__rec_align_merged.mrk.json,0.023376785691964098,0.023600592009198847,201.49323351842474,201.48766965929786
809-17__rec_align_merged.mrk.json,0.016287649781450635,0.016771275113651406,194.63341197312263,194.65543702647932
809-18__rec_align_merged.mrk.json,0.017982570736581965,0.018425229788535735,197.0739907315773,197.08415879064614
809-19__rec_align_merged.mrk.json,0.017639399426440137,0.018175932469186504,200.66343335298288,200.68420579953136
809-20__rec_align_merged.mrk.json,0.020172566874650293,0.02056167117629361,197.0607694457552,197.05600938285713
809-21__rec_align_merged.mrk.json,0.019884319756376678,0.020189804227347133,197.80563038121701,197.81245032782766
809-23__rec_align_merged.mrk.json,0.02008844389426078,0.020392268975478085,201.1723113777973,201.16614337700136
809-24__rec_align_merged.mrk.json,0.013978500955127891,0.014492948540114334,198.5306530626409,198.5145890294251
809-25__rec_align_merged.mrk.json,0.016392800668305167,0.01672723486900104,198.47809936452228,198.45660923275446
809-26__rec_align_merged.mrk.json,0.01596475336414878,0.016467469105516157,195.50724402815425,195.5018645790831
809-27__rec_align_merged.mrk.json,0.01873629240662395,0.019361187624238035,192.84905416940035,192.84120347039996
809-28__rec_align_merged.mrk.json,0.01864879316472932,0.01899674209564049,195.0145549779984,195.0344430461067
809-29__rec_align_merged.mrk.json,0.017473887301844144,0.017796595862685654,194.0914175137321,194.09612976998073
809-7__rec_align_merged.mrk.json,0.018926141570116045,0.01918700117448247,201.48204429216392,201.49760691983437
809-8__rec_align_merged.mrk.json,0.0184884880054057,0.019015462820693784,193.9674062544789,193.9771775846095
809_11__rec_align_merged.mrk.json,0.014934758982878342,0.015484541874749793,199.04272412357636,199.03423911665627
809_12__rec_align_merged.mrk.json,0.01744586577100852,0.0178390910218843,189.96878288463506,189.99292507288368
809_13__rec_align_merged.mrk.json,0.016383773595494106,0.01693413133297817,193.11134423683887,193.1316522111472
809_1__rec_align_merged.mrk.json,0.015204398484262405,0.01566574443091584,207.11382625455073,207.11940192852563
809_2__rec_align_merged.mrk.json,0.016010135165754977,0.016471818990504563,209.18671454712285,209.20457541119725
809_3__rec_align_merged.mrk.json,0.014134764676087553,0.014208086517947036,209.27561421932512,209.25562244416855
809_4__rec_align_merged.mrk.json,0.026311926803037188,0.02656756976528407,203.16360602929933,203.13147633203093
809_5__rec_align_merged.mrk.json,0.017403469768785134,0.017906218754641382,204.069832115341,204.05024739407406
809_6__rec_align_merged.mrk.json,0.016833894548021384,0.01723562048127375,207.3786754439275,207.39280379649153
skull_152_1__rec_align_merged.mrk.json,0.021790388047216964,0.022131943864746026,204.20678343662408,204.21356968074517
skull_152_2__rec_align_merged.mrk.json,0.016731721967449233,0.017108476619789748,202.3085838087034,202.32745470188175
skull_152_3__rec_align_merged.mrk.json,0.020021939464196132,0.020276618109307552,206.76740931492958,206.77928188052195
skull_152_4__rec_align_merged.mrk.json,0.015096793602158596,0.015556099933266456,203.73330802304574,203.73614624179257
skull_152_5__rec_align_merged.mrk.json,0.018006305131250486,0.018253749300022718,205.69154145539028,205.6916824543945
skull_152_6__rec_align_merged.mrk.json,0.017989401041528057,0.018512632938875985,204.67793720012136,204.69979838538148
skull_152_7__rec_align_merged.mrk.json,0.021050961604742468,0.021367582560671932,208.21609706428225,208.2152630309311
skull_152_8__rec_align_merged.mrk.json,0.015447124789973586,0.015847057499923836,209.75138231879373,209.76009671100337
skull_155_10__rec_align_merged.mrk.json,0.02388648337553592,0.024108557108179884,199.9236986117951,199.93221603956655
skull_155_11__rec_align_merged.mrk.json,0.015853471588001558,0.01643927670020297,202.70512272824723,202.7374191052265
skull_155_13__rec_align_merged.mrk.json,0.02220762096316338,0.022641522301638847,208.28959768697035,208.28270988055004
skull_155_14__rec_align_merged.mrk.json,0.020079527539829764,0.020457830125252586,208.18891377451507,208.19633811584367
skull_155_15__rec_align_merged.mrk.json,0.017539047484115444,0.018056144537762105,210.77358029752196,210.7759130768716
skull_155_16__rec_align_merged.mrk.json,0.021278786195277687,0.021651234999543297,209.55429943316656,209.55155943498178
skull_155_17__rec_align_merged.mrk.json,0.028329692104879935,0.028479962143659308,195.59341235567078,195.5929049103565
skull_155_18__rec_align_merged.mrk.json,0.01725682581790933,0.017566379810151255,205.8547460600567,205.85420290800266
skull_155_19__rec_align_merged.mrk.json,0.01605436548283728,0.01653974522584762,202.6287305499291,202.6218399493816
skull_155_20__rec_align_merged.mrk.json,0.015757302548221504,0.016275339022536802,201.97535759664248,202.03733192391635
skull_155_21__rec_align_merged.mrk.json,0.01674341372254471,0.017143658577321072,209.23843089686477,209.2345815466237
skull_155_22__rec_align_merged.mrk.json,0.018697993389706995,0.01906211787949481,206.02554201431707,206.05198334929574
skull_155_23__rec_align_merged.mrk.json,0.017195785672209588,0.017643171535650773,204.3799611835141,204.36662009817294
skull_155_24__rec_align_merged.mrk.json,0.0177660068198083,0.018136405829342447,204.90464553936735,204.9260463320361
skull_155_26__rec_align_merged.mrk.json,0.01733251419365026,0.017758409428276247,205.7570362698871,205.7584933583423
skull_155_27__rec_align_merged.mrk.json,0.016148324206166857,0.016659488152131776,208.4023327262917,208.40307251661233
skull_155_28__rec_align_merged.mrk.json,0.01890451476811,0.019323342364843055,202.54289716341523,202.56779419705884
skull_157_10__rec_align_merged.mrk.json,0.018176627062984525,0.01865086242276112,209.1473286100113,209.13962498724914
skull_157_11__rec_align_merged.mrk.json,0.01852065501157627,0.01887503046407598,209.183942641295,209.17397474773807
skull_157_12__rec_align_merged.mrk.json,0.01804967933321014,0.01842640984805069,209.54196991031836,209.5511106497658
skull_157_1__rec_align_merged.mrk.json,0.01568089003676462,0.01616436909956558,203.59598928288537,203.5925556313793
skull_157_2__rec_align_merged.mrk.json,0.01846976482319852,0.018824795668119693,208.6547364366769,208.66280754139223
skull_157_3__rec_align_merged.mrk.json,0.024049315812140797,0.024293151048200737,208.98147965299765,208.993696507028
skull_157_4__rec_align_merged.mrk.json,0.016252715900576833,0.016696886327994882,207.3130038087022,207.31205646926102
skull_157_8__rec_align_merged.mrk.json,0.016828817384916504,0.017266816169112412,208.5123216381513,208.4837176778412
skull_157_9__rec_align_merged.mrk.json,0.020735280447621515,0.0210738083925754,209.39884735961988,209.410393810243
skull_158_21_rec_align_merged.mrk.json,0.019408672662696264,0.019795662204887154,209.6330098309815,209.63937004565358
skull_158_22_rec_align_merged.mrk.json,0.02007089284166849,0.020358371988684027,207.2961912913476,207.31610168368147
skull_158_24_rec_align_merged.mrk.json,0.017927629234445745,0.018239952046134544,207.5501591788779,207.5414588167381
skull_158_26_rec_align_merged.mrk.json,0.018802911192994456,0.019293686286862195,204.71048139952222,204.71995348339982
skull_158_27_rec_align_merged.mrk.json,0.017620122336484054,0.017991721106369325,206.31555781610936,206.30836317281006
skull_158_28_rec_align_merged.mrk.json,0.017271804670088892,0.017709772690669673,202.8051977236314,202.83069821214886
skull_158_29_rec_align_merged.mrk.json,0.01647429789254897,0.016993468261151286,200.5885999734213,200.58822981711236
skull_160_1__rec_align_merged.mrk.json,0.019443268899575504,0.01981027648038513,208.01749897077528,208.03015548490006
skull_160_20__rec_align_merged.mrk.json,0.020750120832687388,0.020997841552216928,212.76022443920647,212.7363107207385
skull_160_23__rec_align_merged.mrk.json,0.02054612818902488,0.020900818843503706,207.6189535664639,207.63958367721432
skull_160_24__rec_align_merged.mrk.json,0.015321001013475676,0.01581050615997645,206.99005896493097,206.99494801584697
skull_160_25__rec_align_merged.mrk.json,0.022829183890392506,0.023194674983491783,199.12391644163847,199.1169140504363
skull_160_27_rec_align_merged.mrk.json,0.020035395867977045,0.020363794373413024,212.15343401306438,212.15255457864745
skull_160_2__rec_align_merged.mrk.json,0.023990146258701724,0.024284161625848347,205.88189493271074,205.90533944249142
skull_160_3__rec_align_merged.mrk.json,0.021334818304758515,0.021784356661960744,208.3512140566642,208.36081856514616
skull_160_4__rec_align_merged.mrk.json,0.02401217136552382,0.024191956299779056,210.94522409003068,210.9534296290059
skull_160_5__rec_align_merged.mrk.json,0.015532156016770075,0.016147150854801746,204.6738450052983,204.6882869608943
skull_160_6__rec_align_merged.mrk.json,0.017753410122364005,0.018135460190344916,207.16626241016917,207.17945292129536
skull_160_7__rec_align_merged.mrk.json,0.01811090440649654,0.018413172038343747,201.19711451248247,201.2064979651128
skull_160_8__rec_align_merged.mrk.json,0.016668299831831483,0.01705469370190651,203.72811104188952,203.72899673854513
skull_805_10__rec_align_merged.mrk.json,0.02102395814737209,0.021408441163191457,204.98414458448983,204.97735135994242
skull_805_12__rec_align_merged.mrk.json,0.025102283013510616,0.025359004001169628,208.86920200216062,208.86937372749333
skull_805_9__rec_align_merged.mrk.json,0.017316098683987938,0.017725396337769157,206.37343401406594,206.36109580850015
skull_806_14_rec_align_merged.mrk.json,0.01642019444266904,0.01698114555875303,205.1203274764567,205.1395047999354
skull_806_15_rec_align_merged.mrk.json,0.01769082197020088,0.01821052091200682,207.06486990674296,207.07550555077978
skull_806_16_rec_align_merged.mrk.json,0.015481920698739306,0.016027905999611753,205.9139738143054,205.942172640746
skull_806_17_rec_align_merged.mrk.json,0.0160811799737017,0.016515240084074165,207.20409631154294,207.22502346246026
skull_806_18_rec_align_merged.mrk.json,0.0195090101604143,0.019922451027584432,208.88870972744385,208.9248373178956
skull_809_10__rec_align_merged.mrk.json,0.018195456116719144,0.018548607813971617,202.22745562535613,202.2632175420497
skull_809_9__rec_align_merged.mrk.json,0.020684435032493374,0.020929783912872677,202.13742401269798,202.13862439502685
