specimen,PD_A_joint,PD_B_joint,delta_PDB_minus_PDA,pairwise_ProcD_A_vs_B
805_11_rec_align_merged.mrk.json,0.017883936421724696,0.018402457282104247,0.0005185208603795503,0.00418102704616478
805_1_rec_align_merged.mrk.json,0.021971602060865823,0.02235155746015434,0.0003799553992885167,0.004668233020214367
805_6_rec_align_merged.mrk.json,0.021393759430659968,0.02184781256855691,0.00045405313789694327,0.004424254313075754
805_7_rec_align_merged.mrk.json,0.0172956881965224,0.017711635142194263,0.0004159469456718641,0.004373546151656035
805_8_rec_align_merged.mrk.json,0.015722895736859598,0.01620301436738167,0.0004801186305220702,0.0042378225973808215
806-19__rec_align_merged.mrk.json,0.014692995453391994,0.015200317425722065,0.0005073219723300704,0.004189776910905503
806-1__rec_align_merged.mrk.json,0.01802540057939152,0.018430461906911406,0.00040506132751988444,0.004796929472425273
806-20__rec_align_merged.mrk.json,0.015577959421301545,0.015958456254643535,0.00038049683334199016,0.004278791073996272
806-21__rec_align_merged.mrk.json,0.017399720272955423,0.017840680127937804,0.0004409598549823812,0.004230639267658819
806-22__rec_align_merged.mrk.json,0.01859101435376705,0.019051742367937795,0.00046072801417074496,0.004232600684362212
806-23__rec_align_merged.mrk.json,0.01804861854787791,0.01838857696416878,0.00033995841629087115,0.004472750340213739
806-24__rec_align_merged.mrk.json,0.018256710208812543,0.01869390674275167,0.00043719653393912636,0.004120541863710715
806-25__rec_align_merged.mrk.json,0.016998197706671762,0.017435431621989298,0.0004372339153175357,0.0044729941914493235
806-26__rec_align_merged.mrk.json,0.02223193367920675,0.022637894408325424,0.0004059607291186755,0.0043442064162191475
806-27__rec_align_merged.mrk.json,0.018740858557969368,0.019268938980010232,0.0005280804220408643,0.005171657495806601
806-28__rec_align_merged.mrk.json,0.01898015494443365,0.019228480175556506,0.0002483252311228576,0.004397819951884483
806-29__rec_align_merged.mrk.json,0.01636563532293229,0.01680422457191779,0.000438589248985502,0.004269880030776578
806-2__rec_align_merged.mrk.json,0.019003769239755382,0.019275035117954763,0.00027126587819938097,0.0039603013288678395
806-30__rec_align_merged.mrk.json,0.02442867089801113,0.02480525969209434,0.0003765887940832095,0.0040762430013240505
806-31__rec_align_merged.mrk.json,0.01315910940509949,0.013654361052147871,0.0004952516470483805,0.004152449448534159
806-3__rec_align_merged.mrk.json,0.018498400150428432,0.01898477951287234,0.0004863793624439068,0.004107296673614152
806_10_rec_align_merged.mrk.json,0.013146884751076561,0.013736090803152096,0.000589206052075535,0.004556644533108032
806_11_rec_align_merged.mrk.json,0.023208375204203158,0.02365539947916071,0.000447024274957554,0.004576348297191758
806_12_rec_align_merged.mrk.json,0.014122881025848253,0.014712562709778559,0.0005896816839303064,0.004379943026220066
806_13_rec_align_merged.mrk.json,0.018606858233236608,0.01913124986550515,0.0005243916322685421,0.004363478543142713
806_4_rec_align_merged.mrk.json,0.025575796189409326,0.025886721756391732,0.00031092556698240556,0.00423231565203611
806_5_rec_align_merged.mrk.json,0.029535719777311776,0.029726132617737724,0.0001904128404259485,0.00437315373148021
806_6_rec_align_merged.mrk.json,0.018673918462049098,0.019152722559757102,0.0004788040977080042,0.004482084438560307
806_7_rec_align_merged.mrk.json,0.01755079516708663,0.018007707293446307,0.0004569121263596765,0.004651385295131436
806_8_rec_align_merged.mrk.json,0.01578462082598303,0.01627341294855209,0.0004887921225690574,0.004243828732950442
806_9_rec_align_merged.mrk.json,0.01768760458800394,0.018032647845220694,0.0003450432572167546,0.004432962594946086
807-10__rec_align_merged.mrk.json,0.01963505742056392,0.02019167775154132,0.000556620330977399,0.004761930805127094
807-11__rec_align_merged.mrk.json,0.015717674552842897,0.01615888300744765,0.00044120845460475164,0.004722930391635885
807-12__rec_align_merged.mrk.json,0.01417711475887498,0.014745285596099281,0.0005681708372243018,0.004206929332408063
807-13__rec_align_merged.mrk.json,0.018355929797374895,0.018806666504942227,0.0004507367075673313,0.0041288806171217145
807-14__rec_align_merged.mrk.json,0.02052491288224539,0.020935882201199837,0.0004109693189544468,0.004162058815216961
807-15__rec_align_merged.mrk.json,0.01769513597337188,0.018150903763156548,0.0004557677897846675,0.00409467833535219
807-16__rec_align_merged.mrk.json,0.02032753931658589,0.020877434187671854,0.0005498948710859625,0.004451285214685165
807-17__rec_align_merged.mrk.json,0.01781274166514422,0.01824022224057948,0.0004274805754352594,0.0040478097801772235
807-18__rec_align_merged.mrk.json,0.02442540882475151,0.02487046465516714,0.00044505583041563185,0.0044269786134018205
807-19__rec_align_merged.mrk.json,0.03303142345722119,0.03325353991521216,0.0002221164579909729,0.004647317746059591
807-6-_rec_align_merged.mrk.json,0.017850187054552415,0.01825660292513874,0.0004064158705863255,0.004339764421150186
807-7__rec_align_merged.mrk.json,0.020133021306305822,0.02058010075800684,0.0004470794517010164,0.0040025880209416794
807-8__rec_align_merged.mrk.json,0.020897326519326888,0.02123073853241711,0.00033341201309022156,0.004513264691206624
807-9__rec_align_merged.mrk.json,0.020326086286139758,0.02068197014177409,0.00035588385563433203,0.004490472225818227
807_1__rec_align_merged.mrk.json,0.018152607803461694,0.018632509072456643,0.00047990126899494917,0.004304785938678714
807_20_rec_align_merged.mrk.json,0.018128237831255452,0.018497808037337117,0.00036957020608166524,0.004270334962907665
807_21_rec_align_merged.mrk.json,0.027140940370689252,0.027535731242089138,0.0003947908713998853,0.004340505628222595
807_22_rec_align_merged.mrk.json,0.025990081043361597,0.026320602809792662,0.00033052176643106473,0.004527826770789241
807_23_rec_align_merged.mrk.json,0.021645702634013737,0.022035435915055614,0.000389733281041877,0.004410466536193356
807_24_rec_align_merged.mrk.json,0.020371705608044674,0.02074208147420809,0.0003703758661634145,0.004367033579908435
807_25__rec_align_merged.mrk.json,0.028134741344828042,0.02845957482389274,0.0003248334790646977,0.004501878164064915
807_26_rec_align_merged.mrk.json,0.025408340149999525,0.025760807877787048,0.00035246772778752336,0.004212056174841349
807_2__rec_align_merged.mrk.json,0.014141242713114555,0.01463846034569905,0.0004972176325844947,0.004123015198893172
807_3__rec_align_merged.mrk.json,0.017434583794072638,0.017928326447260917,0.0004937426531882796,0.004504002459704468
807_4__rec_align_merged.mrk.json,0.015331528502079368,0.01576576008511235,0.0004342315830329832,0.004353179065655368
807_5__rec_align_merged.mrk.json,0.021116060690210856,0.02150416041422157,0.00038809972401071535,0.004462467982168654
808-10__rec_align_merged.mrk.json,0.018303609180808592,0.01866440618892747,0.0003607970081188766,0.00435445171711075
808-11__rec_align_merged.mrk.json,0.01807762640206778,0.018461200609565288,0.0003835742074975064,0.004213257747689902
808-12__rec_align_merged.mrk.json,0.021870160748699675,0.022362986139467387,0.0004928253907677121,0.004555673612424703
808-13__rec_align_merged.mrk.json,0.0235593695996888,0.023939465770938955,0.0003800961712501563,0.0042309236295484266
808-14__rec_align_merged.mrk.json,0.017497719735690708,0.017808180870662386,0.00031046113497167765,0.0044602090586020075
808-15__rec_align_merged.mrk.json,0.017747999214439564,0.01808370416066838,0.0003357049462288167,0.004574019196260775
808-16__rec_align_merged.mrk.json,0.045639104942799553,0.04585339471212097,0.00021428976932141852,0.0049825915992154
808-17__rec_align_merged.mrk.json,0.02601505906783454,0.026285061535658367,0.00027000246782382664,0.004417962942793164
808-18__rec_align_merged.mrk.json,0.02524328325185861,0.025608675863628753,0.00036539261177014407,0.004286655394324362
808-8__rec_align_merged.mrk.json,0.01972349593353179,0.019959617243895975,0.0002361213103641846,0.004443848210242911
808_1__rec_align_merged.mrk.json,0.030357917014989005,0.030517732523373038,0.00015981550838403344,0.004406124250131575
808_2__rec_align_merged.mrk.json,0.017817634029084244,0.01826151935613877,0.0004438853270545273,0.004021849912024662
808_3__rec_align_merged.mrk.json,0.016798329393309434,0.01733195519089674,0.0005336257975873046,0.004119141754344042
808_4__rec_align_merged.mrk.json,0.023139033662380508,0.023508500928111194,0.0003694672657306858,0.004145822782055458
808_5__rec_align_merged.mrk.json,0.014800898529303715,0.01524243431783105,0.0004415357885273353,0.004058755344422496
808_6__rec_align_merged.mrk.json,0.016794702680264142,0.017303818037279987,0.0005091153570158449,0.0042393470429043425
808_7_rec_align_merged.mrk.json,0.019670323831210975,0.020121996239946028,0.00045167240873505293,0.004315632765312884
808_9_rec_align_merged.mrk.json,0.017580092088518944,0.018101542199669297,0.0005214501111503525,0.004159563224708231
809-14__rec_align_merged.mrk.json,0.018519252001260922,0.018834976484670477,0.0003157244834095553,0.0041439071091134184
809-15__rec_align_merged.mrk.json,0.015607057328137306,0.016220756293221606,0.0006136989650843,0.004456208414728076
809-16__rec_align_merged.mrk.json,0.023375837050428238,0.023602213821487614,0.00022637677105937642,0.004190707156716302
809-17__rec_align_merged.mrk.json,0.016290304942541713,0.01676813255419622,0.0004778276116545084,0.0044181126084438145
809-18__rec_align_merged.mrk.json,0.017983275340366433,0.01842502424985942,0.0004417489094929866,0.0043435953503662555
809-19__rec_align_merged.mrk.json,0.017639891658540536,0.0181764245187075,0.0005365328601669647,0.004372900892594771
809-20__rec_align_merged.mrk.json,0.020172959108108113,0.020561909732805035,0.0003889506246969217,0.004236364391010253
809-21__rec_align_merged.mrk.json,0.019885739241487708,0.020189578828311662,0.0003038395868239542,0.004449766102708221
809-23__rec_align_merged.mrk.json,0.020085833797845377,0.02039553690174804,0.00030970310390266223,0.004425218117513459
809-24__rec_align_merged.mrk.json,0.013979208169201328,0.014494273708304759,0.0005150655391034306,0.004291502660076323
809-25__rec_align_merged.mrk.json,0.01639331948716802,0.016728062072794276,0.0003347425856262548,0.004204517524168272
809-26__rec_align_merged.mrk.json,0.01596509864888865,0.01646825169158027,0.0005031530426916168,0.004449157702023047
809-27__rec_align_merged.mrk.json,0.018739031911885615,0.019359147393778493,0.0006201154818928772,0.0046500253782797854
809-28__rec_align_merged.mrk.json,0.018646675817307116,0.018998371687837454,0.0003516958705303379,0.004456573330042883
809-29__rec_align_merged.mrk.json,0.017473038469240948,0.017798297693544664,0.00032525922430371584,0.004380393932900524
809-7__rec_align_merged.mrk.json,0.018926086517560538,0.019187914564270086,0.0002618280467095481,0.0044185723930173
809-8__rec_align_merged.mrk.json,0.018490824408931687,0.01901491288018831,0.0005240884712566229,0.004715260156073807
809_11__rec_align_merged.mrk.json,0.014933752731524941,0.01548672671241494,0.0005529739808899994,0.0041612963162447605
809_12__rec_align_merged.mrk.json,0.017450726502528265,0.017836291846260243,0.0003855653437319778,0.004867393330178841
809_13__rec_align_merged.mrk.json,0.016382140848084842,0.016938191490950324,0.000556050642865482,0.004488027384877185
809_1__rec_align_merged.mrk.json,0.015203517986254442,0.015668293327604544,0.00046477534135010157,0.004279469420588028
809_2__rec_align_merged.mrk.json,0.016012655393094034,0.01646925752228932,0.0004566021291952868,0.004065357393501615
809_3__rec_align_merged.mrk.json,0.014137552750137864,0.014205502562763804,6.794981262593994e-05,0.002750649070651339
809_4__rec_align_merged.mrk.json,0.026311016854447474,0.026568784921160857,0.0002577680667133833,0.004324988289935105
809_5__rec_align_merged.mrk.json,0.017402244371280972,0.017907742999680388,0.0005054986283994159,0.0042494212381638625
809_6__rec_align_merged.mrk.json,0.016836365508826542,0.017234232233763892,0.0003978667249373499,0.0040712092886412985
skull_152_1__rec_align_merged.mrk.json,0.02178635979206453,0.02213662061690817,0.0003502608248436394,0.004167062373722727
skull_152_2__rec_align_merged.mrk.json,0.016729915133808223,0.017111372394340515,0.0003814572605322919,0.004341930950878197
skull_152_3__rec_align_merged.mrk.json,0.02002029149585288,0.02027977901837961,0.0002594875225267329,0.004502506215871216
skull_152_4__rec_align_merged.mrk.json,0.015097317560846662,0.015555867709486167,0.0004585501486395055,0.004362598158219593
skull_152_5__rec_align_merged.mrk.json,0.018003265220069755,0.018258268743059865,0.0002550035229901097,0.004233983786381748
skull_152_6__rec_align_merged.mrk.json,0.017988517395710297,0.01851465137866538,0.0005261339829550835,0.004403121733067334
skull_152_7__rec_align_merged.mrk.json,0.02105228473815131,0.02136633918734006,0.0003140544491887533,0.004299437935077617
skull_152_8__rec_align_merged.mrk.json,0.015449393327499216,0.015846152860646744,0.00039675953314752786,0.0041546412481263135
skull_155_10__rec_align_merged.mrk.json,0.023884094984947618,0.02411230549329267,0.00022821050834505308,0.0043432992226107425
skull_155_11__rec_align_merged.mrk.json,0.015853593877639512,0.016439647392098494,0.0005860535144589819,0.004134244983467643
skull_155_13__rec_align_merged.mrk.json,0.022204582029718783,0.022646161916627692,0.0004415798869089084,0.004088630125929415
skull_155_14__rec_align_merged.mrk.json,0.020084580735461998,0.020453082415662106,0.0003685016802001083,0.004151487569283289
skull_155_15__rec_align_merged.mrk.json,0.01753999285627591,0.01805597401838433,0.0005159811621084226,0.004031934828129212
skull_155_16__rec_align_merged.mrk.json,0.021281657133100377,0.021649067397635946,0.0003674102645355691,0.004061437272608426
skull_155_17__rec_align_merged.mrk.json,0.028329348897530426,0.02848083697812792,0.00015148808059749566,0.004557501916989351
skull_155_18__rec_align_merged.mrk.json,0.017254603315590165,0.017569821261041063,0.0003152179454508977,0.004151308044527956
skull_155_19__rec_align_merged.mrk.json,0.016054700344376706,0.016540112656389792,0.00048541231201308654,0.004462640652074375
skull_155_20__rec_align_merged.mrk.json,0.01575585828792901,0.016277976613612827,0.0005221183256838152,0.004291302364407448
skull_155_21__rec_align_merged.mrk.json,0.016742126284106294,0.017146896840456508,0.00040477055635021464,0.004189054896920366
skull_155_22__rec_align_merged.mrk.json,0.018694678189364215,0.01906605685364237,0.0003713786642781554,0.004354106127843316
skull_155_23__rec_align_merged.mrk.json,0.017196324356543946,0.017642856904434446,0.0004465325478904998,0.004423016716691891
skull_155_24__rec_align_merged.mrk.json,0.017766487237932446,0.01813753153874056,0.00037104430080811546,0.0040348974404476115
skull_155_26__rec_align_merged.mrk.json,0.01733067445697362,0.01776118253170157,0.0004305080747279491,0.0043793854735797
skull_155_27__rec_align_merged.mrk.json,0.016149121278958917,0.016659884888349928,0.0005107636093910108,0.004224221658990181
skull_155_28__rec_align_merged.mrk.json,0.01890766376231069,0.019319850971609282,0.0004121872092985937,0.004146065644239005
skull_157_10__rec_align_merged.mrk.json,0.01817666401835077,0.018651259427576023,0.0004745954092252522,0.00397235898266788
skull_157_11__rec_align_merged.mrk.json,0.01852188145995329,0.018875206028071204,0.00035332456811791244,0.003977793269203293
skull_157_12__rec_align_merged.mrk.json,0.018051482454673456,0.01842557365528863,0.0003740912006151738,0.004044797551129774
skull_157_1__rec_align_merged.mrk.json,0.015685082537345265,0.01616064658947814,0.00047556405213287564,0.004227361714211873
skull_157_2__rec_align_merged.mrk.json,0.018472528829823368,0.018822300279850653,0.000349771450027285,0.003997449265050774
skull_157_3__rec_align_merged.mrk.json,0.02404890930905504,0.024294186107688447,0.00024527679863340854,0.0041145603809266094
skull_157_4__rec_align_merged.mrk.json,0.016254661862852425,0.01669462424848289,0.00043996238563046366,0.004353389058591491
skull_157_8__rec_align_merged.mrk.json,0.01682799406187631,0.01726926869458294,0.00044127463270663206,0.004112322604372289
skull_157_9__rec_align_merged.mrk.json,0.020734658749541356,0.02107494124309582,0.00034028249355446544,0.004047859422902353
skull_158_21_rec_align_merged.mrk.json,0.01941088519764006,0.019794927978257486,0.00038404278061742597,0.004095402542110536
skull_158_22_rec_align_merged.mrk.json,0.02007140074132743,0.020357962814048197,0.00028656207272076753,0.004335184444634075
skull_158_24_rec_align_merged.mrk.json,0.017928484766643448,0.018240424531291776,0.00031193976464832796,0.004278249364797003
skull_158_26_rec_align_merged.mrk.json,0.01880287697002656,0.01929543565847633,0.00049255868844977,0.0044537139233931005
skull_158_27_rec_align_merged.mrk.json,0.017620877491551223,0.01799259428741945,0.0003717167958682266,0.004399749930098677
skull_158_28_rec_align_merged.mrk.json,0.017275199553240427,0.017708221854691637,0.0004330223014512094,0.00439253273587181
skull_158_29_rec_align_merged.mrk.json,0.01647410065840279,0.016994213113797292,0.000520112455394503,0.004388714362096453
skull_160_1__rec_align_merged.mrk.json,0.019447124535476167,0.019807299879389537,0.0003601753439133708,0.00418847518888818
skull_160_20__rec_align_merged.mrk.json,0.020752411722475193,0.020995435788724065,0.00024302406624887238,0.004060130959049296
skull_160_23__rec_align_merged.mrk.json,0.020544990089871457,0.020902602821278995,0.0003576127314075389,0.004044523551642298
skull_160_24__rec_align_merged.mrk.json,0.015321437932972175,0.015811460304686147,0.0004900223717139718,0.004611567467235798
skull_160_25__rec_align_merged.mrk.json,0.022827424294531194,0.02319669765705522,0.000369273362524028,0.004398550372575952
skull_160_27_rec_align_merged.mrk.json,0.020035021799722583,0.0203645878963573,0.0003295660966347175,0.003959463544110184
skull_160_2__rec_align_merged.mrk.json,0.023991284547570903,0.02428314708440247,0.0002918625368315657,0.00422331067657796
skull_160_3__rec_align_merged.mrk.json,0.021333673291918497,0.02178623073742065,0.0004525574455021518,0.00406647941593219
skull_160_4__rec_align_merged.mrk.json,0.024009733749390142,0.02419495445387473,0.00018522070448458855,0.00413635792335668
skull_160_5__rec_align_merged.mrk.json,0.015530803343585416,0.016149888715294696,0.0006190853717092798,0.0043995185085863005
skull_160_6__rec_align_merged.mrk.json,0.017756796443748175,0.018131649150672148,0.00037485270692397266,0.004127799808415156
skull_160_7__rec_align_merged.mrk.json,0.018111192970016652,0.01841241623249048,0.00030122326247382716,0.004333076551188209
skull_160_8__rec_align_merged.mrk.json,0.01666874790310979,0.017055866261994148,0.0003871183588843585,0.004273862365664138
skull_805_10__rec_align_merged.mrk.json,0.021027498072425294,0.02140584469928961,0.00037834662686431556,0.004243461124349717
skull_805_12__rec_align_merged.mrk.json,0.02509952751532654,0.025361534340013828,0.00026200682468728934,0.0044071138330371825
skull_805_9__rec_align_merged.mrk.json,0.017317831244292908,0.017723631426164472,0.00040580018187156425,0.00401242074485993
skull_806_14_rec_align_merged.mrk.json,0.016423145060383094,0.016980274730232274,0.0005571296698491796,0.004390988541172143
skull_806_15_rec_align_merged.mrk.json,0.01769135253833861,0.01821151737148412,0.000520164833145511,0.003964445365631978
skull_806_16_rec_align_merged.mrk.json,0.015483534777214671,0.01602746811869569,0.000543933341481017,0.00445948420608618
skull_806_17_rec_align_merged.mrk.json,0.01608340070557203,0.016513980209281392,0.0004305795037093628,0.004216253018169926
skull_806_18_rec_align_merged.mrk.json,0.019511140121835902,0.019920962582781115,0.0004098224609452132,0.004307698284003775
skull_809_10__rec_align_merged.mrk.json,0.018196816906037822,0.0185482478897285,0.0003514309836906773,0.004610129834506927
skull_809_9__rec_align_merged.mrk.json,0.020685679212979785,0.020927920507195826,0.0002422412942160411,0.004374023157535905
